date,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,leagueName,description,teamOrder,possessionPct,foulsCommitted,offsides,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,country,teamRank,wins,ties,losses,points,gf,ga,gd,season,day_type
2024-09-07 23:00:00,True,False,2,0,USL Championship,Full Time,Home,37.8,12,0,5,3,0.6,0,0,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,7,12,12,10,48,41,28,13,Fall,Weekend
2024-09-07 23:00:00,True,False,2,0,USL Championship,Full Time,Away,62.2,12,0,2,0,0.0,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,5,12,15,7,51,56,41,15,Fall,Weekend
2024-09-07 23:00:00,False,False,0,0,USL Championship,Full Time,Home,57.3,7,0,10,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,10,12,8,14,44,39,52,-13,Fall,Weekend
2024-09-07 23:00:00,False,False,0,0,USL Championship,Full Time,Away,42.7,13,0,11,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,7,0,0,0.0,0,0,USA,4,14,9,11,51,49,50,-1,Fall,Weekend
2024-09-07 23:30:00,True,False,2,1,USL Championship,Full Time,Home,61.6,11,0,14,5,0.4,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,2,18,10,6,64,68,35,33,Fall,Weekend
2024-09-07 23:30:00,True,False,2,1,USL Championship,Full Time,Away,38.4,12,0,11,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,5,13,10,11,49,46,34,12,Fall,Weekend
2024-09-07 23:30:00,True,False,5,0,USL Championship,Full Time,Home,43.7,17,0,23,9,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,8,13,9,12,48,54,43,11,Fall,Weekend
2024-09-07 23:30:00,True,False,5,0,USL Championship,Full Time,Away,56.3,9,0,9,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,7,13,5,16,44,37,57,-20,Fall,Weekend
2024-09-08 01:00:00,True,False,4,2,USL Championship,Full Time,Home,47.4,11,0,17,8,0.5,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,2,15,7,12,52,48,40,8,Fall,Weekend
2024-09-08 01:00:00,True,False,4,2,USL Championship,Full Time,Away,52.6,8,0,21,4,0.2,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,6,14,8,12,50,55,46,9,Fall,Weekend
2024-09-08 01:00:00,False,False,0,0,USL Championship,Full Time,Home,59.3,5,0,10,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,12,8,8,18,32,27,46,-19,Fall,Weekend
2024-09-08 01:00:00,False,False,0,0,USL Championship,Full Time,Away,40.7,18,0,10,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,3,15,11,8,56,46,32,14,Fall,Weekend
2024-09-08 02:00:00,False,True,0,1,USL Championship,Full Time,Home,63.7,14,0,13,0,0.0,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,11,8,10,16,34,29,44,-15,Fall,Weekend
2024-09-08 02:00:00,False,True,0,1,USL Championship,Full Time,Away,36.3,11,0,4,3,0.8,1,1,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,9,10,9,15,39,36,49,-13,Fall,Weekend
2024-09-12 00:00:00,False,False,0,0,USL Championship,Full Time,Home,59.5,12,0,29,7,0.2,0,0,0.8,0,0,0.0,0,0,0.0,10,0,0,0.0,0,0,USA,3,14,9,11,51,52,41,11,Fall,Weekday
2024-09-12 00:00:00,False,False,0,0,USL Championship,Full Time,Away,40.5,17,0,8,3,0.4,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,10,12,8,14,44,39,52,-13,Fall,Weekday
2024-09-12 00:00:00,True,False,2,0,USL Championship,Full Time,Home,48.5,14,0,9,5,0.6,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,9,13,6,15,45,44,51,-7,Fall,Weekday
2024-09-12 00:00:00,True,False,2,0,USL Championship,Full Time,Away,51.5,11,0,20,5,0.3,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,6,14,8,12,50,55,46,9,Fall,Weekday
2024-09-12 00:30:00,False,False,1,1,USL Championship,Full Time,Home,39.2,18,0,9,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,10,9,11,14,38,33,48,-15,Fall,Weekday
2024-09-12 00:30:00,False,False,1,1,USL Championship,Full Time,Away,60.8,10,0,9,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,4,13,11,10,50,49,46,3,Fall,Weekday
2024-09-14 23:00:00,True,False,1,0,USL Championship,Full Time,Home,36.2,15,0,9,4,0.4,1,1,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,3,15,11,8,56,46,32,14,Fall,Weekend
2024-09-14 23:00:00,True,False,1,0,USL Championship,Full Time,Away,63.8,11,0,13,5,0.4,0,0,0.8,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,USA,1,18,5,11,59,46,44,2,Fall,Weekend
2024-09-14 23:00:00,True,False,3,1,USL Championship,Full Time,Home,37.2,19,0,19,9,0.5,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,4,14,9,11,51,49,50,-1,Fall,Weekend
2024-09-14 23:00:00,True,False,3,1,USL Championship,Full Time,Away,62.8,12,0,12,5,0.4,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,12,8,8,18,32,27,46,-19,Fall,Weekend
2024-09-14 23:00:00,True,False,4,2,USL Championship,Full Time,Home,60.5,8,0,19,9,0.5,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,11,11,9,14,42,44,39,5,Fall,Weekend
2024-09-14 23:00:00,True,False,4,2,USL Championship,Full Time,Away,39.5,9,0,7,2,0.3,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,9,13,6,15,45,44,51,-7,Fall,Weekend
2024-09-14 23:00:00,False,True,0,3,USL Championship,Full Time,Home,40.6,18,0,6,3,0.5,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,12,3,2,29,11,26,89,-63,Fall,Weekend
2024-09-14 23:00:00,False,True,0,3,USL Championship,Full Time,Away,59.4,13,0,16,6,0.4,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,10,12,8,14,44,39,52,-13,Fall,Weekend
2024-09-14 23:30:00,True,False,2,1,USL Championship,Full Time,Home,56.4,16,0,10,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,6,14,8,12,50,55,46,9,Fall,Weekend
2024-09-14 23:30:00,True,False,2,1,USL Championship,Full Time,Away,43.6,10,0,12,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,7,12,12,10,48,41,28,13,Fall,Weekend
2024-09-15 00:00:00,True,False,2,0,USL Championship,Full Time,Home,42.9,21,0,11,4,0.4,1,1,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,2,15,7,12,52,48,40,8,Fall,Weekend
2024-09-15 00:00:00,True,False,2,0,USL Championship,Full Time,Away,57.1,19,0,5,2,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,2,18,10,6,64,68,35,33,Fall,Weekend
2024-09-15 00:00:00,True,False,3,0,USL Championship,Full Time,Home,67.0,12,0,15,7,0.5,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,3,14,9,11,51,52,41,11,Fall,Weekend
2024-09-15 00:00:00,True,False,3,0,USL Championship,Full Time,Away,33.0,9,0,12,1,0.1,0,1,0.8,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,USA,8,13,9,12,48,54,43,11,Fall,Weekend
2024-09-15 00:30:00,False,True,0,1,USL Championship,Full Time,Home,55.7,17,0,7,0,0.0,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,10,9,11,14,38,33,48,-15,Fall,Weekend
2024-09-15 00:30:00,False,True,0,1,USL Championship,Full Time,Away,44.3,6,0,24,7,0.3,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,1,24,4,6,76,86,43,43,Fall,Weekend
2024-09-15 02:00:00,True,False,1,0,USL Championship,Full Time,Home,50.3,12,0,10,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,6,13,7,14,46,38,45,-7,Fall,Weekend
2024-09-15 02:00:00,True,False,1,0,USL Championship,Full Time,Away,49.7,13,0,18,6,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,5,12,15,7,51,56,41,15,Fall,Weekend
2024-09-15 02:00:00,True,False,2,0,USL Championship,Full Time,Home,43.5,16,0,12,4,0.3,0,0,0.8,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,USA,5,13,10,11,49,46,34,12,Fall,Weekend
2024-09-15 02:00:00,True,False,2,0,USL Championship,Full Time,Away,56.5,13,0,12,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,8,11,9,14,42,33,39,-6,Fall,Weekend
2024-09-15 02:00:00,False,True,0,1,USL Championship,Full Time,Home,55.9,13,0,13,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,7,13,5,16,44,37,57,-20,Fall,Weekend
2024-09-15 02:00:00,False,True,0,1,USL Championship,Full Time,Away,44.1,18,0,7,2,0.3,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,9,10,9,15,39,36,49,-13,Fall,Weekend
2024-09-15 02:30:00,False,False,0,0,USL Championship,Full Time,Home,62.0,7,0,16,5,0.3,0,0,0.8,0,0,0.0,0,0,0.0,7,0,0,0.0,0,0,USA,4,13,11,10,50,49,46,3,Fall,Weekend
2024-09-15 02:30:00,False,False,0,0,USL Championship,Full Time,Away,38.0,8,0,13,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,11,8,10,16,34,29,44,-15,Fall,Weekend
2024-09-19 01:00:00,True,False,3,1,USL Championship,Full Time,Home,47.6,9,0,13,7,0.5,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,1,18,5,11,59,46,44,2,Fall,Weekday
2024-09-19 01:00:00,True,False,3,1,USL Championship,Full Time,Away,52.4,14,0,15,6,0.4,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,5,13,10,11,49,46,34,12,Fall,Weekday
2024-09-21 23:00:00,True,False,2,0,USL Championship,Full Time,Home,45.8,11,0,13,5,0.4,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,10,12,8,14,44,39,52,-13,Fall,Weekend
2024-09-21 23:00:00,True,False,2,0,USL Championship,Full Time,Away,54.2,12,0,21,8,0.4,0,0,0.8,0,0,0.0,0,0,0.0,7,0,0,0.0,0,0,USA,7,13,5,16,44,37,57,-20,Fall,Weekend
2024-09-21 23:30:00,True,False,2,1,USL Championship,Full Time,Home,56.5,19,0,23,8,0.3,0,0,0.8,0,0,0.0,0,0,0.0,9,0,0,0.0,0,0,USA,5,12,15,7,51,56,41,15,Fall,Weekend
2024-09-21 23:30:00,True,False,2,1,USL Championship,Full Time,Away,43.5,13,0,4,3,0.8,0,0,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,10,9,11,14,38,33,48,-15,Fall,Weekend
2024-09-21 23:30:00,True,False,2,0,USL Championship,Full Time,Home,38.2,8,0,17,5,0.3,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,8,13,9,12,48,54,43,11,Fall,Weekend
2024-09-21 23:30:00,True,False,2,0,USL Championship,Full Time,Away,61.8,14,0,14,3,0.2,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,4,14,9,11,51,49,50,-1,Fall,Weekend
2024-09-21 23:30:00,True,False,3,1,USL Championship,Full Time,Home,58.0,12,0,16,8,0.5,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,2,18,10,6,64,68,35,33,Fall,Weekend
2024-09-21 23:30:00,True,False,3,1,USL Championship,Full Time,Away,42.0,17,0,14,4,0.3,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,6,14,8,12,50,55,46,9,Fall,Weekend
2024-09-22 01:00:00,False,False,1,1,USL Championship,Full Time,Home,52.9,6,0,17,6,0.4,0,1,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,12,8,8,18,32,27,46,-19,Fall,Weekend
2024-09-22 01:00:00,False,False,1,1,USL Championship,Full Time,Away,47.1,15,0,17,4,0.2,0,0,0.8,0,0,0.0,0,0,0.0,7,0,0,0.0,0,0,USA,2,15,7,12,52,48,40,8,Fall,Weekend
2024-09-22 02:00:00,False,False,0,0,USL Championship,Full Time,Home,54.9,11,0,16,5,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,11,8,10,16,34,29,44,-15,Fall,Weekend
2024-09-22 02:00:00,False,False,0,0,USL Championship,Full Time,Away,45.1,9,0,8,3,0.4,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,6,13,7,14,46,38,45,-7,Fall,Weekend
2024-09-22 02:30:00,True,False,2,1,USL Championship,Full Time,Home,63.7,18,0,13,7,0.5,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,4,13,11,10,50,49,46,3,Fall,Weekend
2024-09-22 02:30:00,True,False,2,1,USL Championship,Full Time,Away,36.3,14,0,9,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,5,13,10,11,49,46,34,12,Fall,Weekend
2024-09-22 02:30:00,True,False,4,0,USL Championship,Full Time,Home,57.3,9,0,19,10,0.5,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,8,11,9,14,42,33,39,-6,Fall,Weekend
2024-09-22 02:30:00,True,False,4,0,USL Championship,Full Time,Away,42.7,16,0,7,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,9,10,9,15,39,36,49,-13,Fall,Weekend
2024-09-22 19:00:00,True,False,2,1,USL Championship,Full Time,Home,48.8,21,0,12,6,0.5,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,3,15,11,8,56,46,32,14,Fall,Weekend
2024-09-22 19:00:00,True,False,2,1,USL Championship,Full Time,Away,51.2,20,0,12,2,0.2,1,1,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,1,24,4,6,76,86,43,43,Fall,Weekend
2024-09-22 20:00:00,True,False,1,0,USL Championship,Full Time,Home,47.6,9,0,11,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,1,18,5,11,59,46,44,2,Fall,Weekend
2024-09-22 20:00:00,True,False,1,0,USL Championship,Full Time,Away,52.4,13,0,10,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,11,11,9,14,42,44,39,5,Fall,Weekend
2024-09-22 21:00:00,True,False,1,0,USL Championship,Full Time,Home,56.6,13,0,20,3,0.2,0,0,0.8,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,USA,9,13,6,15,45,44,51,-7,Fall,Weekend
2024-09-22 21:00:00,True,False,1,0,USL Championship,Full Time,Away,43.4,9,0,11,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,12,3,2,29,11,26,89,-63,Fall,Weekend
2024-09-26 02:30:00,True,False,2,0,USL Championship,Full Time,Home,33.5,11,0,12,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,6,13,7,14,46,38,45,-7,Fall,Weekday
2024-09-26 02:30:00,True,False,2,0,USL Championship,Full Time,Away,66.5,20,0,10,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,8,11,9,14,42,33,39,-6,Fall,Weekday
2024-09-28 19:00:00,True,False,1,0,USL Championship,Full Time,Home,59.7,12,0,16,7,0.4,1,1,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,12,8,8,18,32,27,46,-19,Fall,Weekend
2024-09-28 19:00:00,True,False,1,0,USL Championship,Full Time,Away,40.3,13,0,11,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,8,13,9,12,48,54,43,11,Fall,Weekend
2024-09-28 23:00:00,True,False,4,0,USL Championship,Full Time,Home,55.7,14,0,24,10,0.4,1,1,0.8,0,0,0.0,0,0,0.0,9,0,0,0.0,0,0,USA,4,14,9,11,51,49,50,-1,Fall,Weekend
2024-09-28 23:00:00,True,False,4,0,USL Championship,Full Time,Away,44.3,13,0,8,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,12,3,2,29,11,26,89,-63,Fall,Weekend
2024-09-28 23:00:00,False,False,1,1,USL Championship,Full Time,Home,42.4,19,0,15,3,0.2,0,0,0.8,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,USA,7,12,12,10,48,41,28,13,Fall,Weekend
2024-09-28 23:00:00,False,False,1,1,USL Championship,Full Time,Away,57.6,17,0,15,4,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,9,13,6,15,45,44,51,-7,Fall,Weekend
2024-09-28 23:30:00,True,False,4,2,USL Championship,Full Time,Home,50.1,15,0,19,7,0.4,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,1,24,4,6,76,86,43,43,Fall,Weekend
2024-09-28 23:30:00,True,False,4,2,USL Championship,Full Time,Away,49.9,14,0,8,3,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,3,14,9,11,51,52,41,11,Fall,Weekend
2024-09-29 00:00:00,False,False,1,1,USL Championship,Full Time,Home,50.0,16,0,14,5,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,2,15,7,12,52,48,40,8,Fall,Weekend
2024-09-29 00:00:00,False,False,1,1,USL Championship,Full Time,Away,50.0,14,0,12,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,11,11,9,14,42,44,39,5,Fall,Weekend
2024-09-29 00:30:00,False,True,1,3,USL Championship,Full Time,Home,51.7,18,0,13,4,0.3,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,9,10,9,15,39,36,49,-13,Fall,Weekend
2024-09-29 00:30:00,False,True,1,3,USL Championship,Full Time,Away,48.3,15,0,16,7,0.4,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,5,12,15,7,51,56,41,15,Fall,Weekend
2024-09-29 02:00:00,False,True,0,2,USL Championship,Full Time,Home,56.9,8,0,8,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,11,8,10,16,34,29,44,-15,Fall,Weekend
2024-09-29 02:00:00,False,True,0,2,USL Championship,Full Time,Away,43.1,9,0,9,5,0.6,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,3,15,11,8,56,46,32,14,Fall,Weekend
2024-09-29 02:30:00,False,True,1,2,USL Championship,Full Time,Home,40.5,11,0,7,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,8,11,9,14,42,33,39,-6,Fall,Weekend
2024-09-29 02:30:00,False,True,1,2,USL Championship,Full Time,Away,59.5,12,0,18,5,0.3,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,4,13,11,10,50,49,46,3,Fall,Weekend
2024-09-29 22:00:00,False,True,0,1,USL Championship,Full Time,Home,56.9,15,0,11,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,7,13,5,16,44,37,57,-20,Fall,Weekend
2024-09-29 22:00:00,False,True,0,1,USL Championship,Full Time,Away,43.1,21,0,8,3,0.4,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,10,9,11,14,38,33,48,-15,Fall,Weekend
2024-09-30 00:30:00,True,False,4,0,USL Championship,Full Time,Home,43.9,16,0,18,7,0.4,0,0,0.8,0,0,0.0,0,0,0.0,7,0,0,0.0,0,0,USA,5,13,10,11,49,46,34,12,Fall,Weekday
2024-09-30 00:30:00,True,False,4,0,USL Championship,Full Time,Away,56.1,11,0,9,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,1,18,5,11,59,46,44,2,Fall,Weekday
2024-10-02 23:30:00,True,False,3,0,USL Championship,Full Time,Home,56.9,12,0,24,11,0.5,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,1,24,4,6,76,86,43,43,Fall,Weekday
2024-10-02 23:30:00,True,False,3,0,USL Championship,Full Time,Away,43.1,11,0,4,1,0.3,0,0,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,12,3,2,29,11,26,89,-63,Fall,Weekday
2024-10-05 02:30:00,False,True,1,2,USL Championship,Full Time,Home,62.5,12,0,23,5,0.2,0,0,0.8,0,0,0.0,0,0,0.0,10,0,0,0.0,0,0,USA,8,11,9,14,42,33,39,-6,Fall,Weekend
2024-10-05 02:30:00,False,True,1,2,USL Championship,Full Time,Away,37.5,10,0,9,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,11,8,10,16,34,29,44,-15,Fall,Weekend
2024-10-05 20:00:00,False,False,2,2,USL Championship,Full Time,Home,66.5,9,0,9,4,0.4,1,1,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,2,18,10,6,64,68,35,33,Fall,Weekend
2024-10-05 20:00:00,False,False,2,2,USL Championship,Full Time,Away,33.5,18,0,11,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,3,15,11,8,56,46,32,14,Fall,Weekend
2024-10-05 23:00:00,False,True,0,4,USL Championship,Full Time,Home,48.4,12,0,9,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,12,3,2,29,11,26,89,-63,Fall,Weekend
2024-10-05 23:00:00,False,True,0,4,USL Championship,Full Time,Away,51.6,9,0,10,8,0.8,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,7,12,12,10,48,41,28,13,Fall,Weekend
2024-10-05 23:00:00,False,True,0,2,USL Championship,Full Time,Home,47.8,12,0,11,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,10,12,8,14,44,39,52,-13,Fall,Weekend
2024-10-05 23:00:00,False,True,0,2,USL Championship,Full Time,Away,52.2,17,0,8,4,0.5,1,1,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,11,11,9,14,42,44,39,5,Fall,Weekend
2024-10-05 23:00:00,False,False,2,2,USL Championship,Full Time,Home,47.0,8,0,7,3,0.4,0,0,0.8,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,USA,4,14,9,11,51,49,50,-1,Fall,Weekend
2024-10-05 23:00:00,False,False,2,2,USL Championship,Full Time,Away,53.0,11,0,31,8,0.3,0,0,0.8,0,0,0.0,0,0,0.0,16,0,0,0.0,0,0,USA,1,24,4,6,76,86,43,43,Fall,Weekend
2024-10-05 23:30:00,True,False,3,1,USL Championship,Full Time,Home,43.4,14,0,14,6,0.4,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,5,12,15,7,51,56,41,15,Fall,Weekend
2024-10-05 23:30:00,True,False,3,1,USL Championship,Full Time,Away,56.6,18,0,11,5,0.5,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,6,14,8,12,50,55,46,9,Fall,Weekend
2024-10-06 00:00:00,False,False,1,1,USL Championship,Full Time,Home,58.2,15,0,14,4,0.3,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,3,14,9,11,51,52,41,11,Fall,Weekend
2024-10-06 00:00:00,False,False,1,1,USL Championship,Full Time,Away,41.8,13,0,10,2,0.2,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,7,13,5,16,44,37,57,-20,Fall,Weekend
2024-10-06 00:30:00,True,False,2,1,USL Championship,Full Time,Home,45.0,20,0,17,3,0.2,0,0,0.8,0,0,0.0,0,0,0.0,9,0,0,0.0,0,0,USA,9,10,9,15,39,36,49,-13,Fall,Weekend
2024-10-06 00:30:00,True,False,2,1,USL Championship,Full Time,Away,55.0,14,0,10,4,0.4,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,5,13,10,11,49,46,34,12,Fall,Weekend
2024-10-06 00:30:00,False,True,0,1,USL Championship,Full Time,Home,48.9,18,0,13,4,0.3,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,10,9,11,14,38,33,48,-15,Fall,Weekend
2024-10-06 00:30:00,False,True,0,1,USL Championship,Full Time,Away,51.1,14,0,20,5,0.3,0,1,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,12,8,8,18,32,27,46,-19,Fall,Weekend
2024-10-06 02:30:00,False,False,1,1,USL Championship,Full Time,Home,65.0,13,0,12,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,4,13,11,10,50,49,46,3,Fall,Weekend
2024-10-06 02:30:00,False,False,1,1,USL Championship,Full Time,Away,35.0,15,0,9,1,0.1,0,0,0.8,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0,USA,6,13,7,14,46,38,45,-7,Fall,Weekend
2024-10-06 22:00:00,False,True,2,3,USL Championship,Full Time,Home,54.2,10,0,21,5,0.2,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,9,13,6,15,45,44,51,-7,Fall,Weekend
2024-10-06 22:00:00,False,True,2,3,USL Championship,Full Time,Away,45.8,6,0,14,7,0.5,0,0,0.8,0,0,0.0,0,0,0.0,4,0,0,0.0,0,0,USA,8,13,9,12,48,54,43,11,Fall,Weekend
2024-10-08 23:00:00,False,True,0,1,USL Championship,Full Time,Home,65.3,14,0,12,3,0.3,0,0,0.8,0,0,0.0,0,0,0.0,3,0,0,0.0,0,0,USA,11,11,9,14,42,44,39,5,Fall,Weekday
2024-10-08 23:00:00,False,True,0,1,USL Championship,Full Time,Away,34.7,14,0,15,6,0.4,0,0,0.8,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,USA,4,14,9,11,51,49,50,-1,Fall,Weekday
2024-10-09 23:00:00,True,False,2,0,USL Championship,Full Time,Home,44.9,11,0,15,7,0.5,1,1,0.8,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,USA,8,13,9,12,48,54,43,11,Fall,Weekday
